LAST_POLL,VMID,UUID,dom,rxbytes,rxpackets,rxerrors,rxdrops,txbytes,txpackets,txerrors,txdrops,timecpu,timesys,timeusr,state,memmax,mem,cpus,cputime,memactual,memswap_in,memswap_out,memmajor_fault,memminor_fault,memunused,memavailable,memusable,memlast_update,memdisk_cache,memhugetlb_pgalloc,memhugetlb_pgfail,memrss,vdard_req,vdard_bytes,vdawr_reqs,vdawr_bytes,vdaerror,hdard_req,hdard_bytes,hdawr_reqs,hdawr_bytes,hdaerror,Status
1604610092,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248936952,210552,0,0,34778608988,199911285,0,0,2.09E+13,3.94E+12,1.30E+12,1,786432,786432,2,2.09E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828596,20308,732954624,80716,3098367488,-1,229,766668,0,0,-1,Attack
1604610122,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248938027,210571,0,0,34895074496,200580629,0,0,2.09E+13,3.95E+12,1.30E+12,1,786432,786432,2,2.09E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828596,20308,732954624,80719,3098383872,-1,229,766668,0,0,-1,Attack
1604610152,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248939115,210590,0,0,35005161728,201213315,0,0,2.10E+13,3.96E+12,1.31E+12,1,786432,786432,2,2.10E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828468,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610182,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248940101,210607,0,0,35107552376,201801767,0,0,2.10E+13,3.97E+12,1.31E+12,1,786432,786432,2,2.10E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828468,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610212,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248941086,210625,0,0,35236417862,202542374,0,0,2.10E+13,3.99E+12,1.32E+12,1,786432,786432,2,2.10E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828468,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610241,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248942320,210645,0,0,35346215732,203173397,0,0,2.11E+13,4.00E+12,1.32E+12,1,786432,786432,2,2.11E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828468,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610271,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248943202,210662,0,0,35460063494,203827696,0,0,2.11E+13,4.01E+12,1.32E+12,1,786432,786432,2,2.11E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828412,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610302,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248943982,210677,0,0,35573945972,204482193,0,0,2.11E+13,4.02E+12,1.33E+12,1,786432,786432,2,2.11E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828412,20308,732954624,80720,3098387968,-1,229,766668,0,0,-1,Attack
1604610332,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248944846,210694,0,0,35687990876,205137625,0,0,2.11E+13,4.04E+12,1.33E+12,1,786432,786432,2,2.11E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828412,20308,732954624,80723,3098404352,-1,229,766668,0,0,-1,Attack
1604610362,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248946183,210715,0,0,35828549378,205945434,0,0,2.12E+13,4.05E+12,1.34E+12,1,786432,786432,2,2.12E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828412,20308,732954624,80743,3098641920,-1,229,766668,0,0,-1,Attack
1604610392,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248947580,210737,0,0,35879670794,206239236,0,0,2.12E+13,4.06E+12,1.34E+12,1,786432,786432,2,2.12E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828332,20308,732954624,80824,3099735552,-1,229,766668,0,0,-1,Attack
1604610422,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248948402,210753,0,0,35951035586,206649380,0,0,2.12E+13,4.07E+12,1.34E+12,1,786432,786432,2,2.12E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80877,3100059136,-1,229,766668,0,0,-1,Attack
1604610452,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248949224,210769,0,0,36059775188,207274321,0,0,2.13E+13,4.08E+12,1.35E+12,1,786432,786432,2,2.13E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80889,3100153344,-1,229,766668,0,0,-1,Attack
1604610482,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248950088,210786,0,0,36173107562,207925658,0,0,2.13E+13,4.10E+12,1.35E+12,1,786432,786432,2,2.13E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610512,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248950970,210803,0,0,36288227744,208587269,0,0,2.13E+13,4.11E+12,1.35E+12,1,786432,786432,2,2.13E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610542,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248951792,210819,0,0,36404240720,209254011,0,0,2.14E+13,4.12E+12,1.36E+12,1,786432,786432,2,2.14E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610572,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248952656,210836,0,0,36520173698,209920294,0,0,2.14E+13,4.13E+12,1.36E+12,1,786432,786432,2,2.14E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610601,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248953478,210852,0,0,36633646970,210572440,0,0,2.14E+13,4.15E+12,1.37E+12,1,786432,786432,2,2.14E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610631,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248954510,210871,0,0,36749705666,211239446,0,0,2.14E+13,4.16E+12,1.37E+12,1,786432,786432,2,2.14E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80913,3100276224,-1,229,766668,0,0,-1,Attack
1604610662,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248955422,210888,0,0,36865151666,211902930,0,0,2.15E+13,4.17E+12,1.38E+12,1,786432,786432,2,2.15E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80915,3100288512,-1,229,766668,0,0,-1,Attack
1604610692,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248956304,210905,0,0,36980962322,212568510,0,0,2.15E+13,4.18E+12,1.38E+12,1,786432,786432,2,2.15E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80921,3100321280,-1,229,766668,0,0,-1,Attack
1604610722,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248957126,210921,0,0,37096694900,213233641,0,0,2.15E+13,4.20E+12,1.38E+12,1,786432,786432,2,2.15E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80925,3100362240,-1,229,766668,0,0,-1,Attack
1604610752,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248958200,210941,0,0,37211741084,213894829,0,0,2.16E+13,4.21E+12,1.39E+12,1,786432,786432,2,2.16E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80969,3100653056,-1,229,766668,0,0,-1,Attack
1604610781,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248959022,210957,0,0,37341241496,214639085,0,0,2.16E+13,4.22E+12,1.39E+12,1,786432,786432,2,2.16E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,80973,3100726784,-1,229,766668,0,0,-1,Attack
1604610811,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248959844,210973,0,0,37458130040,215310859,0,0,2.17E+13,4.24E+12,1.40E+12,1,786432,786432,2,2.17E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81004,3100882432,-1,229,766668,0,0,-1,Attack
1604610842,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248960666,210989,0,0,37575532406,215985586,0,0,2.17E+13,4.25E+12,1.40E+12,1,786432,786432,2,2.17E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81005,3100886528,-1,229,766668,0,0,-1,Attack
1604610872,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248961638,211007,0,0,37698105488,216690031,0,0,2.17E+13,4.26E+12,1.41E+12,1,786432,786432,2,2.17E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81007,3100898816,-1,229,766668,0,0,-1,Attack
1604610902,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248962520,211024,0,0,37812233000,217345937,0,0,2.18E+13,4.28E+12,1.41E+12,1,786432,786432,2,2.18E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81008,3100902912,-1,229,766668,0,0,-1,Attack
1604610932,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248963342,211040,0,0,37928464868,218013937,0,0,2.18E+13,4.29E+12,1.41E+12,1,786432,786432,2,2.18E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81008,3100902912,-1,229,766668,0,0,-1,Attack
1604610962,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248964164,211056,0,0,38043950276,218677647,0,0,2.18E+13,4.30E+12,1.42E+12,1,786432,786432,2,2.18E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81008,3100902912,-1,229,766668,0,0,-1,Attack
1604610992,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248964986,211072,0,0,38160573470,219347896,0,0,2.18E+13,4.31E+12,1.42E+12,1,786432,786432,2,2.18E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81008,3100902912,-1,229,766668,0,0,-1,Attack
1604611021,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248965868,211089,0,0,38274203342,220000942,0,0,2.19E+13,4.33E+12,1.43E+12,1,786432,786432,2,2.19E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81008,3100902912,-1,229,766668,0,0,-1,Attack
1604611051,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248966690,211105,0,0,38390341772,220668405,0,0,2.19E+13,4.34E+12,1.43E+12,1,786432,786432,2,2.19E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81011,3100919296,-1,229,766668,0,0,-1,Attack
1604611081,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248967512,211121,0,0,38507433896,221341349,0,0,2.19E+13,4.35E+12,1.43E+12,1,786432,786432,2,2.19E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828276,20308,732954624,81012,3100923392,-1,229,766668,0,0,-1,Attack
1604611112,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248968442,211138,0,0,38605914200,221907329,0,0,2.20E+13,4.36E+12,1.44E+12,1,786432,786432,2,2.20E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828016,20308,732954624,81053,3101218304,-1,229,766668,0,0,-1,Attack
1604611142,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248969324,211155,0,0,38691335888,222398259,0,0,2.20E+13,4.37E+12,1.44E+12,1,786432,786432,2,2.20E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828016,20308,732954624,81072,3101357568,-1,229,766668,0,0,-1,Attack
1604611172,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248970146,211171,0,0,38804513534,223048706,0,0,2.20E+13,4.39E+12,1.45E+12,1,786432,786432,2,2.20E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828016,20308,732954624,81104,3101513216,-1,229,766668,0,0,-1,Attack
1604611202,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248970968,211187,0,0,38917549544,223698339,0,0,2.21E+13,4.40E+12,1.45E+12,1,786432,786432,2,2.21E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,828016,20308,732954624,81106,3101525504,-1,229,766668,0,0,-1,Attack
1604611232,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248971790,211203,0,0,39032647106,224359820,0,0,2.21E+13,4.41E+12,1.45E+12,1,786432,786432,2,2.21E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827936,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611261,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248972672,211220,0,0,39142120466,224988978,0,0,2.21E+13,4.42E+12,1.46E+12,1,786432,786432,2,2.21E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827952,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611291,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248973452,211235,0,0,39262585538,225681306,0,0,2.22E+13,4.44E+12,1.46E+12,1,786432,786432,2,2.22E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827952,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611321,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248974274,211251,0,0,39376153814,226333998,0,0,2.22E+13,4.45E+12,1.47E+12,1,786432,786432,2,2.22E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827952,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611351,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248975096,211267,0,0,39425550542,226617888,0,0,2.22E+13,4.46E+12,1.47E+12,1,786432,786432,2,2.22E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827880,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611382,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248975936,211283,0,0,39517027284,227143617,0,0,2.22E+13,4.47E+12,1.47E+12,1,786432,786432,2,2.22E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827880,20308,732954624,81107,3101529600,-1,229,766668,0,0,-1,Attack
1604611412,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248976758,211299,0,0,39641413314,227858480,0,0,2.23E+13,4.48E+12,1.48E+12,1,786432,786432,2,2.23E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827880,20308,732954624,81110,3101545984,-1,229,766668,0,0,-1,Attack
1604611442,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248977580,211315,0,0,39765497802,228571610,0,0,2.23E+13,4.50E+12,1.48E+12,1,786432,786432,2,2.23E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827880,20308,732954624,81111,3101550080,-1,229,766668,0,0,-1,Attack
1604611472,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248978402,211331,0,0,39867022668,229155087,0,0,2.23E+13,4.51E+12,1.49E+12,1,786432,786432,2,2.23E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827880,20308,732954624,81116,3101640192,-1,229,766668,0,0,-1,Attack
1604611501,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248979242,211347,0,0,40009837344,229975861,0,0,2.24E+13,4.52E+12,1.49E+12,1,786432,786432,2,2.24E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827888,20308,732954624,81160,3101885952,-1,229,766668,0,0,-1,Attack
1604611531,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248980064,211363,0,0,40125814998,230642400,0,0,2.24E+13,4.54E+12,1.49E+12,1,786432,786432,2,2.24E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81171,3101976064,-1,229,766668,0,0,-1,Attack
1604611562,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248980886,211379,0,0,40242921042,231315424,0,0,2.24E+13,4.55E+12,1.50E+12,1,786432,786432,2,2.24E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81197,3102103040,-1,229,766668,0,0,-1,Attack
1604611592,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248981750,211396,0,0,40360470654,231990998,0,0,2.25E+13,4.56E+12,1.50E+12,1,786432,786432,2,2.25E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81198,3102107136,-1,229,766668,0,0,-1,Attack
1604611622,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248982572,211412,0,0,40475352282,232651238,0,0,2.25E+13,4.58E+12,1.51E+12,1,786432,786432,2,2.25E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81198,3102107136,-1,229,766668,0,0,-1,Attack
1604611652,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248983664,211432,0,0,40592062650,233321990,0,0,2.25E+13,4.59E+12,1.51E+12,1,786432,786432,2,2.25E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81200,3102119424,-1,229,766668,0,0,-1,Attack
1604611682,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248984678,211451,0,0,40707941820,233987965,0,0,2.26E+13,4.60E+12,1.52E+12,1,786432,786432,2,2.26E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81202,3102131712,-1,229,766668,0,0,-1,Attack
1604611712,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248985500,211467,0,0,40824471924,234657679,0,0,2.26E+13,4.61E+12,1.52E+12,1,786432,786432,2,2.26E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81203,3102135808,-1,229,766668,0,0,-1,Attack
1604611741,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248986472,211485,0,0,40937805954,235309026,0,0,2.26E+13,4.63E+12,1.52E+12,1,786432,786432,2,2.26E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81205,3102148096,-1,229,766668,0,0,-1,Attack
1604611771,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248987590,211505,0,0,41053083648,235971543,0,0,2.26E+13,4.64E+12,1.53E+12,1,786432,786432,2,2.26E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81208,3102164480,-1,229,766668,0,0,-1,Attack
1604611802,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248988592,211523,0,0,41171097102,236649782,0,0,2.27E+13,4.65E+12,1.53E+12,1,786432,786432,2,2.27E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827876,20308,732954624,81213,3102209536,-1,229,766668,0,0,-1,Attack
1604611832,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248989414,211539,0,0,41271761364,237228313,0,0,2.27E+13,4.66E+12,1.54E+12,1,786432,786432,2,2.27E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827812,20308,732954624,81223,3102295552,-1,229,766668,0,0,-1,Attack
1604611862,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248990326,211556,0,0,41364683238,237762348,0,0,2.28E+13,4.67E+12,1.54E+12,1,786432,786432,2,2.28E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827812,20308,732954624,81261,3102553600,-1,229,766668,0,0,-1,Attack
1604611892,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248991226,211573,0,0,41477156880,238408749,0,0,2.28E+13,4.69E+12,1.54E+12,1,786432,786432,2,2.28E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827812,20308,732954624,81296,3102725632,-1,229,766668,0,0,-1,Attack
1604611921,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248992048,211589,0,0,41588071134,239046188,0,0,2.28E+13,4.70E+12,1.55E+12,1,786432,786432,2,2.28E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827812,20308,732954624,81298,3102737920,-1,229,766668,0,0,-1,Attack
1604611951,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248992870,211605,0,0,41704902084,239717631,0,0,2.28E+13,4.71E+12,1.55E+12,1,786432,786432,2,2.28E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827728,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604611982,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248993650,211620,0,0,41832443388,240450627,0,0,2.29E+13,4.73E+12,1.56E+12,1,786432,786432,2,2.29E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827728,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604612012,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248994532,211637,0,0,41946887058,241108350,0,0,2.29E+13,4.74E+12,1.56E+12,1,786432,786432,2,2.29E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827728,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604612042,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248995354,211653,0,0,42061055982,241764494,0,0,2.29E+13,4.75E+12,1.56E+12,1,786432,786432,2,2.29E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827728,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604612072,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248996134,211668,0,0,42120604350,242106726,0,0,2.29E+13,4.76E+12,1.57E+12,1,786432,786432,2,2.29E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604612101,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248996956,211684,0,0,42211678602,242630142,0,0,2.30E+13,4.77E+12,1.57E+12,1,786432,786432,2,2.30E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81299,3102742016,-1,229,766668,0,0,-1,Attack
1604612131,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,248997838,211701,0,0,42324613434,243279194,0,0,2.30E+13,4.78E+12,1.57E+12,1,786432,786432,2,2.30E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81302,3102758400,-1,229,766668,0,0,-1,Attack
1604612162,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249002736,211736,0,0,42439600770,243940042,0,0,2.30E+13,4.79E+12,1.58E+12,1,786432,786432,2,2.30E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81303,3102762496,-1,229,766668,0,0,-1,Attack
1604612192,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249004216,211755,0,0,42544348506,244542042,0,0,2.31E+13,4.81E+12,1.58E+12,1,786432,786432,2,2.31E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81310,3102864896,-1,229,766668,0,0,-1,Attack
1604612222,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249005786,211775,0,0,42678022350,245310286,0,0,2.31E+13,4.82E+12,1.59E+12,1,786432,786432,2,2.31E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827628,20308,732954624,81358,3103127040,-1,229,766668,0,0,-1,Attack
1604612252,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249006626,211791,0,0,42792911766,245970570,0,0,2.32E+13,4.83E+12,1.59E+12,1,786432,786432,2,2.32E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827596,20308,732954624,81370,3103221248,-1,229,766668,0,0,-1,Attack
1604612282,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249008196,211811,0,0,42909158856,246638661,0,0,2.32E+13,4.85E+12,1.60E+12,1,786432,786432,2,2.32E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81395,3103340032,-1,229,766668,0,0,-1,Attack
1604612312,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249009078,211828,0,0,43024949502,247304126,0,0,2.32E+13,4.86E+12,1.60E+12,1,786432,786432,2,2.32E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81396,3103344128,-1,229,766668,0,0,-1,Attack
1604612341,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249009858,211843,0,0,43135166670,247937558,0,0,2.32E+13,4.87E+12,1.60E+12,1,786432,786432,2,2.32E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81396,3103344128,-1,229,766668,0,0,-1,Attack
1604612371,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249010680,211859,0,0,43251783600,248607771,0,0,2.33E+13,4.88E+12,1.61E+12,1,786432,786432,2,2.33E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81396,3103344128,-1,229,766668,0,0,-1,Attack
1604612402,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249011712,211878,0,0,43369437876,249283947,0,0,2.33E+13,4.90E+12,1.61E+12,1,786432,786432,2,2.33E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81398,3103356416,-1,229,766668,0,0,-1,Attack
1604612432,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249012534,211894,0,0,43486407678,249956188,0,0,2.33E+13,4.91E+12,1.62E+12,1,786432,786432,2,2.33E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81407,3103426048,-1,229,766668,0,0,-1,Attack
1604612462,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249013314,211909,0,0,43602962448,250626043,0,0,2.34E+13,4.92E+12,1.62E+12,1,786432,786432,2,2.34E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81441,3103606272,-1,229,766668,0,0,-1,Attack
1604612492,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249014136,211925,0,0,43719799314,251297520,0,0,2.34E+13,4.93E+12,1.63E+12,1,786432,786432,2,2.34E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81448,3103639040,-1,229,766668,0,0,-1,Attack
1604612522,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249015018,211942,0,0,43837593528,251974499,0,0,2.34E+13,4.95E+12,1.63E+12,1,786432,786432,2,2.34E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81453,3103704576,-1,229,766668,0,0,-1,Attack
1604612552,6,cf1325c0-957a-4744-8912-377f3f477971,one-43,249015840,211958,0,0,43927643178,252492028,0,0,2.35E+13,4.96E+12,1.63E+12,1,786432,786432,2,2.35E+13,786432,0,0,0,154,654052,738548,603132,1604587567,66100,0,0,827592,20308,732954624,81455,3103761920,-1,229,766668,0,0,-1,Attack
